WORD,FREQ,FIC 1950-60,FIC 1970-80,FIC 1990-2000,NONFIC 1950-60,NONFIC 1970-80,NONFIC 1990-2000,TYPE_a,TYPE_adv,TYPE_advpro,TYPE_anum,TYPE_apro,TYPE_conj,TYPE_intj,TYPE_num,TYPE_part,TYPE_pr,TYPE_s,TYPE_spro,TYPE_v
истец,14.6,0.9,0.5,1.4,0.0,0.7,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
космонавт,14.6,3.4,11.9,9.9,94.9,25.7,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ребятишки,14.5,47.9,47.7,13.9,16.3,27.9,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
пехота,14.5,34.7,28.8,10.8,5.9,18.3,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
плавно,14.5,16.8,14.8,24.9,7.4,7.7,10.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
презрение,14.5,26.4,25.8,18.4,20.8,16.9,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
преодолевать,14.5,14.4,10.9,12.7,14.8,16.5,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
претендент,14.5,0.7,2.0,5.9,4.5,8.4,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
прирост,14.5,1.6,0.5,0.0,5.9,5.1,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
присвоить,14.5,5.3,7.8,9.6,19.3,17.2,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
треугольник,14.5,14.4,11.2,12.7,7.4,6.6,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
сварить,14.5,20.7,21.9,19.9,10.4,15.8,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
сдвинуть,14.5,35.3,27.5,23.1,13.3,12.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
согласовать,14.5,3.7,2.9,4.0,7.4,11.7,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
стон,14.5,22.7,26.4,29.5,13.3,8.4,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
сухо,14.5,42.0,31.2,27.4,8.9,8.8,5.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
низко,14.5,43.2,31.2,22.6,14.8,16.9,6.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
тридцатый,14.5,14.5,19.1,15.5,41.5,31.2,14.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
трудящийся,14.5,3.5,9.2,7.4,250.5,47.7,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
оборвать,14.5,31.7,29.9,27.6,13.3,13.9,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
зачем-то,14.5,24.3,26.7,31.1,7.4,8.4,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
нервно,14.5,22.7,22.8,32.0,5.9,9.2,7.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
гимназия,14.5,20.7,15.7,10.9,62.3,25.7,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
участь,14.5,11.2,13.4,15.8,31.1,30.8,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
античный,14.5,7.3,5.4,9.2,13.3,10.3,11.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ассортимент,14.5,1.6,2.4,3.4,13.3,11.4,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
возмущаться,14.5,17.6,17.1,18.4,16.3,23.1,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
воробей,14.5,45.5,23.0,29.6,4.5,15.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
высказывать,14.5,12.8,8.8,5.6,14.8,32.3,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
вяло,14.5,23.8,23.7,28.2,10.4,10.6,9.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
гонять,14.5,20.0,28.9,22.2,13.3,10.6,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
негр,14.5,7.1,16.0,25.6,4.5,21.3,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
донести,14.5,26.8,16.6,17.4,11.9,22.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
загрязнение,14.5,0.0,2.6,0.8,0.0,22.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
заказывать,14.5,6.9,10.2,17.2,11.9,12.8,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
котенок,14.5,9.0,38.2,24.7,3.0,4.8,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
мистер,14.5,10.5,16.9,25.4,11.9,21.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
научно-исследовательский,14.5,3.7,2.6,2.3,22.2,16.9,17.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
невыносимый,14.5,22.9,18.4,23.5,14.8,13.2,11.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
увлечься,14.5,13.7,16.0,17.4,16.3,18.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
удовлетворять,14.5,5.1,4.7,4.1,19.3,14.7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
сало,14.4,33.0,25.6,20.6,4.5,15.4,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
райком,14.4,37.2,22.2,10.5,81.5,52.1,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
пристально,14.4,38.5,26.4,25.3,7.4,12.1,7.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
предательство,14.4,15.4,11.5,16.9,14.8,19.1,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
последовательно,14.4,4.6,4.2,4.8,5.9,12.8,16.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
погаснуть,14.4,38.8,29.3,25.2,8.9,10.3,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
писательский,14.4,2.7,9.3,11.7,56.3,27.1,23.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
переходный,14.4,3.2,2.7,2.8,3.0,6.6,17.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
отразиться,14.4,11.2,10.5,10.1,22.2,13.2,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
невероятно,14.4,11.9,14.4,15.0,22.2,19.8,18.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
интеллект,14.4,5.0,6.3,9.7,4.5,7.7,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
доехать,14.4,19.7,19.6,22.7,10.4,13.6,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
грудной,14.4,14.0,12.9,12.7,8.9,7.7,10.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
гепатит,14.4,0.0,0.0,1.1,0.0,1.5,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
выучить,14.4,14.0,15.0,16.6,16.3,18.7,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
выбрасывать,14.4,15.2,18.5,18.8,13.3,18.3,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
возмущение,14.4,14.9,15.3,15.2,41.5,18.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
бутерброд,14.4,15.1,21.7,27.7,7.4,9.2,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
безнадежный,14.4,17.9,14.6,16.8,23.7,18.0,15.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
анкета,14.4,21.4,11.1,10.7,11.9,26.4,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
альтернатива,14.4,0.0,1.7,3.1,0.0,2.9,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
промысел,14.4,13.7,7.3,7.8,4.5,31.2,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
подчас,14.4,6.7,6.1,8.8,31.1,27.9,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
снести,14.4,13.8,20.9,20.5,4.5,7.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
сторож,14.4,34.0,21.0,24.3,20.8,18.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
террористический,14.4,5.3,2.9,3.6,7.4,6.6,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
уменьшаться,14.4,5.7,7.9,5.6,10.4,11.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
человечек,14.4,21.6,34.9,26.0,5.9,7.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
притом,14.3,13.8,12.8,10.9,29.6,49.9,13.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
теща,14.3,18.8,24.4,24.1,4.5,13.9,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
символический,14.3,2.8,3.5,6.3,10.4,12.5,18.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
складка,14.3,26.9,19.8,22.1,22.2,13.6,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
социологический,14.3,0.0,0.9,1.3,1.5,2.9,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
спохватиться,14.3,29.2,37.2,29.6,1.5,5.5,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
сумочка,14.3,14.2,21.2,35.3,7.4,9.5,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
цифровой,14.3,1.2,1.1,2.0,0.0,2.2,16.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
уставать,14.3,12.9,17.1,15.3,7.4,16.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
хронический,14.3,1.9,5.0,5.2,8.9,5.5,15.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
оскорбить,14.3,17.6,20.6,20.8,16.3,15.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
шедевр,14.3,3.4,9.3,10.1,20.8,12.1,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
этика,14.3,4.8,3.3,5.7,3.0,16.5,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
отзываться,14.3,15.2,21.2,15.6,16.3,19.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
магнитофон,14.3,13.7,28.5,19.6,10.4,18.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
определиться,14.3,4.2,7.2,9.6,4.5,13.9,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
однозначно,14.3,0.0,2.0,6.7,0.0,2.9,18.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
прислушаться,14.3,34.0,24.0,23.3,1.5,11.7,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
магический,14.3,5.0,7.4,26.7,16.3,7.0,11.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
курсант,14.3,54.6,20.3,16.5,40.0,3.3,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
игла,14.3,19.1,14.1,21.0,23.7,7.3,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
двигать,14.3,17.9,19.8,18.7,10.4,14.7,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
грузин,14.3,11.3,11.9,22.9,25.2,13.6,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
волокно,14.3,1.6,3.2,3.1,40.0,5.5,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
включаться,14.3,5.7,5.4,5.6,10.4,9.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
виртуальный,14.3,0.0,0.0,4.3,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ваза,14.3,8.9,9.8,17.7,10.4,16.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
позабыть,14.3,24.5,33.5,23.8,16.3,9.5,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
юстиция,14.3,1.6,0.6,1.6,7.4,6.6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
пальма,14.3,9.4,28.1,19.9,17.8,7.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
поморщиться,14.2,34.9,28.6,35.1,3.0,5.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
веселье,14.2,13.3,20.5,21.8,22.2,21.3,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
полярный,14.2,13.5,20.5,7.9,34.1,74.1,12.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
четырнадцать,14.2,19.5,18.7,19.1,19.3,21.6,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
фигурка,14.2,26.1,15.3,22.0,14.8,16.9,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
троллейбус,14.2,22.1,33.0,21.1,5.9,13.9,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
торг,14.2,1.9,2.3,6.9,4.5,8.4,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
тактический,14.2,4.4,3.2,2.6,11.9,8.4,24.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
рожать,14.2,5.8,19.3,19.6,3.0,5.9,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
речной,14.2,18.6,16.4,15.3,11.9,21.6,11.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
реализоваться,14.2,0.9,0.8,1.6,1.5,4.4,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
равнодушно,14.2,34.9,25.6,27.4,8.9,14.3,6.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
прочно,14.2,16.1,12.0,10.3,19.3,20.9,16.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
проститутка,14.2,6.7,9.7,26.2,8.9,5.1,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
предпосылка,14.2,1.4,2.0,1.4,5.9,5.1,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
бес,14.2,11.2,10.6,25.6,11.9,6.6,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
назначать,14.2,7.8,7.8,8.7,4.5,14.3,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
весы,14.2,13.8,8.3,10.9,5.9,9.5,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
правосудие,14.2,1.8,3.5,5.2,0.0,6.6,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
персона,14.2,10.8,11.4,18.4,4.5,16.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
виски,14.2,14.4,18.3,32.7,10.4,4.8,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
оплачивать,14.2,4.8,2.9,7.2,3.0,11.4,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
оперный,14.2,2.5,6.1,6.1,74.1,19.8,27.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
обком,14.2,14.5,11.0,8.1,51.9,71.9,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
неподвижно,14.2,52.6,30.8,25.4,7.4,8.1,3.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
объективно,14.2,3.0,4.6,3.4,3.0,17.2,20.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
исчезновение,14.2,12.6,11.9,17.8,5.9,9.9,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
изъять,14.2,4.6,6.5,10.2,13.3,10.6,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
замкнутый,14.2,9.8,12.4,9.2,14.8,24.2,13.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
жрать,14.2,16.5,28.9,31.5,5.9,4.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
живо,14.2,34.0,23.9,19.9,35.6,12.5,10.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
гибнуть,14.2,16.3,16.8,14.0,20.8,17.2,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
слияние,14.1,4.6,3.3,4.2,8.9,7.7,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
повториться,14.1,11.3,16.6,13.2,19.3,15.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
подписание,14.1,0.7,1.3,1.8,4.5,5.9,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
проглотить,14.1,22.1,23.5,29.1,13.3,7.7,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
проповедь,14.1,5.3,5.2,8.2,20.8,9.9,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
публично,14.1,3.9,5.4,4.9,14.8,16.1,26.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
размахивать,14.1,33.5,29.0,24.0,8.9,9.5,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
сеанс,14.1,10.8,10.9,14.1,28.2,16.1,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
упоминание,14.1,6.6,9.1,10.1,8.9,16.1,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
слушаться,14.1,32.8,30.6,20.8,14.8,11.4,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
совхоз,14.1,10.1,18.7,6.8,210.5,93.5,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
сустав,14.1,8.7,12.2,11.2,3.0,6.2,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
уборка,14.1,13.8,12.5,13.0,84.5,27.9,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
удельный,14.1,1.1,1.8,0.9,13.3,8.1,11.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
осуждать,14.1,15.1,18.8,11.8,28.2,23.5,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
хмыкнуть,14.1,15.6,19.3,44.5,1.5,4.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
шведский,14.1,6.4,6.8,7.8,14.8,15.4,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
экзотический,14.1,1.2,5.0,11.9,13.3,9.2,21.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
партизан,14.1,19.1,22.9,14.5,11.9,26.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
низ,14.1,37.6,15.1,14.9,8.9,12.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
определенно,14.1,9.4,13.8,22.6,5.9,6.2,12.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
закупка,14.1,1.1,0.5,3.1,0.0,7.7,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
взорваться,14.1,17.4,19.9,23.3,3.0,13.2,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
влага,14.1,8.7,11.2,14.2,11.9,11.4,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
густо,14.1,32.3,29.8,20.7,7.4,13.9,8.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
деление,14.1,3.7,6.0,3.8,10.4,11.7,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
жечь,14.1,27.1,24.6,23.0,8.9,15.4,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
оправдывать,14.1,14.2,10.2,11.8,13.3,20.2,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
закрыться,14.1,20.0,19.7,26.8,8.9,8.8,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
завтрашний,14.1,18.3,18.2,19.7,7.4,21.6,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
извиняться,14.1,24.8,23.5,25.3,7.4,15.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
листва,14.1,25.2,21.2,22.8,16.3,4.8,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
